,movie_id,title,tags
1725,70076.0,Lying to Be Perfect,"Nola Devlin is an unassuming, frumpy magazine editor who is overlooked and teased by her coworkers. Though, when she is behind the glow and anonymity of her computer screen, she becomes the famous advice columnist Belinda Apple. Nola’s friends, tired of being overworked and overweight, band together to create the Cinderella Pact, vowing to lose pounds by following the advice of Belinda Apple. When her secret identity is threatened, Nola is forced to take her own alter ego’s advice. But, as the group of friends drops dress sizes, their real issues are exposed, and better-than-expected life changes begin to blossom. diet friends 코미디 TV 영화 "
1726,70584.0,Hellraiser: Revelations,"Two friends in Mexico discover the Lament Configuration and unleash Pinhead, but one decides to try to survive by swapping himself with someone else. Once they go missing, family members go in search of them, but find Pinhead instead. pinhead demon puzzle box cenobite 공포 "
1727,71469.0,The Darkest Hour,"In Moscow, five young people lead the charge against an alien race which has attacked Earth via our power supply. alien invasion american abroad moscow, russia unlikely heroes failed business microwave faraday 공포 액션 스릴러 SF "
1728,71668.0,Piranha 3DD,"After the events at Lake Victoria, the prehistoric school of blood-thirsty piranhas make their way into swimming pools, plumbing, and a newly opened water park. sequel breast creature water park piranha duringcreditsstinger 공포 코미디 스릴러 "
1729,71677.0,Assassination Games,"Brazil is a contract killer, willing to take any job if the price is right. Flint left the assassin game when a ruthless drug dealer’s brutal attack left his wife in a coma. When a contract is put out on the same coldblooded drug dealer, both Brazil and Flint want him dead – one for the money, the other for revenge. With crooked Interpol agents and vicious members of the criminal underworld hot on their trail, these two assassins reluctantly join forces to quickly take out their target before they themselves are terminated. fight anti hero karate drug cartel sharpshooter knife throwing silencer knife fight gist fight kickboxing 액션 "
1730,71783.0,Blackwater Valley Exorcism,Disturbed Isabelle is locked in a fierce battle with a vicious demon that's hell-bent on owning her soul 공포 
1731,71859.0,We Need to Talk About Kevin,"After her son Kevin commits a horrific act, troubled mother Eva reflects on her complicated relationship with her disturbed son as he grew from a toddler into a teenager. based on novel or book mass murder pregnancy robin hood psychopath connecticut sociopath murder flashback massacre suburb parenting killing spree prison visit bow and arrow evil child woman director teenage killer mother son relationship teenager 드라마 스릴러 "
1732,71880.0,Jack and Jill,"Jack Sadelstein, a successful advertising executive in Los Angeles with a beautiful wife and kids, dreads one event each year: the Thanksgiving visit of his twin sister Jill. Jill's neediness and passive-aggressiveness is maddening to Jack, turning his normally tranquil life upside down. thanksgiving los angeles, california family celebration duringcreditsstinger 코미디 "
1733,72013.0,Yu-Gi-Oh!: Bonds Beyond Time,"After falling through a time-slip, Yusei Fudo (who has just had his powerful card stolen by a mysterious stranger) meets with Jaden Yuki and Yugi Muto, who agree to help Yusei defeat the evil Paradox, who is planning to destroy Pegasus before he can invent Duel Monsters. card game time travel duel anime 판타지 애니메이션 "
1734,72197.0,The Pirates! In an Adventure with Scientists!,"The luxuriantly bearded Pirate Captain is a boundlessly enthusiastic, if somewhat less-than-successful, terror of the High Seas. With a rag-tag crew at his side, and seemingly blind to the impossible odds stacked against him, the Captain has one dream: to beat his bitter rivals Black Bellamy and Cutlass Liz to the much coveted Pirate of the Year Award. It’s a quest that takes our heroes from the shores of exotic Blood Island to the foggy streets of Victorian London. Along the way they battle a diabolical queen and team up with a haplessly smitten young scientist, but never lose sight of what a pirate loves best: adventure! sea ship rivalry stop motion pirate aftercreditsstinger duringcreditsstinger 모험 애니메이션 코미디 가족 "
1735,72207.0,The Five-Year Engagement,"Exactly one year after Tom meets Violet, he surprises her with a wedding ring. By all accounts, Tom and Violet are destined for their happily ever after. However, this engaged couple just keep getting tripped up on the long walk down the aisle. san francisco, california restaurant chase offer engagement love psychologist wedding proposal chef ceremony englishwoman ring unemployed 코미디 로맨스 "
1736,72710.0,The Host,"A parasitic alien soul is injected into the body of Melanie Stryder. Instead of carrying out her race's mission of taking over the Earth, ""Wanda"" (as she comes to be called) forms a bond with her host and sets out to aid other free humans. based on novel or book mass murder dystopia genocide alien invasion duringcreditsstinger interspecies romance alien parasites based on young adult novel 모험 액션 스릴러 SF 로맨스 "
1737,72886.0,Mortal Kombat: The Journey Begins,"The heroes from the hard-hitting MORTAL KOMBAT video game explode onto the screen in this pulse-pounding animated action-adventure video. Discover the origin of your favorite character as Sonya Blade, Johnny Cage and Liu Kang travel to a mystical land to fight Shang Tsung and Goro for their honor, their lives and for the whole human race in a tournament called Mortal Kombat !  Loaded with wall-to-wall action, this revolutionary video features sensational never-before-seen special effects and awesome computer animation so real you won't believe your eyes. martial artist based on video game 애니메이션 액션 "
1738,73454.0,X,"Holly Rowe's retiring, kissing her callgirl life goodbye. She just has to get through her last night on the job. Shay Ryan's a teenage runaway, broke and alone. She just has to get through her first night as a hooker. Then fate throws them together on a job that goes horribly wrong and they're trapped on an out-of-control roller coaster ride, through the twilight zone of sex-for-sale. X is a sizzling adults-only thriller about love, chance, escape and the oldest profession experienced by two women, on a night that will change their lives forever. eroticism prostitution 액션 스릴러 로맨스 "
